Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
35,20,7,36.25729019,215,Yes,67.99418121,262.4355884,Poor,Bad,Low_spent_Small_value_payments,44,7599.035,7,9,27,6,898.2529167,3.48,2198.82,29.39552203
19,14,4,37.11345666,130,Yes,727.9822228,95.68184031,Standard,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,14,4,39.28646441,131,NM,173.4952741,610.168789,Standard,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,12,4,40.50296066,132,Yes,171.9704541,611.6936091,Standard,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,17,4,28.76961204,133,Yes,141.8642813,651.7997819,Poor,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,11,4,32.79002094,134,NM,223.6558851,570.008178,Poor,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,14,4,30.97145649,135,NM,99.73933287,693.9247303,Poor,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,12,4,31.39030536,136,Yes,183.9353205,599.7287426,Poor,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
19,14,4,25.91202308,137,Yes,356.4875127,467.1765504,Standard,Standard,High_spent_Large_value_payments,19,97640.4,5,7,6,4,8034.7,9.86,80.5,259.8059369
29,19,11,32.08164606,122,Yes,94.59513166,576.5631508,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
34,19,11,30.73000587,123,Yes,333.4966539,367.6616286,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
32,22,11,34.23130426,124,Yes,128.1096506,533.0486318,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
29,22,11,27.30701089,125,Yes,451.3351651,259.8231174,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
32,20,11,25.84011766,126,Yes,474.0644699,227.0938125,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
32,18,11,37.03194976,127,Yes,512.7324609,198.4258216,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
32,22,11,28.01101444,128,Yes,262.0164446,439.1418379,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
32,21,11,23.43467187,129,NM,509.8968823,191.2614002,Poor,Bad,Low_spent_Medium_value_payments,33,75881.16,10,6,16,6,6535.43,9.94,2321.23,232.3847176
21,18,7,28.92477168,141,NM,54.60230189,375.9376146,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
21,18,7,24.63901022,142,Yes,58.63332278,381.9065937,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
26,18,7,30.87646093,143,Yes,340.8374323,139.7024842,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
21,19,7,27.72370675,144,Yes,44.45868647,396.08123,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
21,19,7,25.17990331,145,Yes,50.74827411,389.7916424,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
21,19,12,31.72598972,146,NM,130.0193046,320.5206119,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
21,21,12,40.29464722,147,Yes,178.4631323,272.0767842,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
19,19,12,36.28711306,148,Yes,72.89077069,387.6491458,Standard,Standard,High_spent_Medium_value_payments,28,36490.98,4,5,8,4,2828.915,9.75,581.05,92.35158352
24,16,4,37.06629091,87,Yes,38.01437647,437.357348,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
24,13,4,24.15575589,88,Yes,80.79006992,414.5816546,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
22,13,4,24.87346005,89,Yes,174.6332528,320.7384717,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
24,13,4,28.35545826,90,Yes,82.91104926,402.4606752,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
24,13,4,25.96814116,91,Yes,56.11761972,419.2541048,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
21,11,5,28.93201033,91,Yes,301.1361952,224.2355293,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
23,13,5,36.82346933,93,Yes,35.9334543,449.4382702,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
23,16,5,26.22228122,94,Yes,53.6882176,421.6835069,Standard,Standard,High_spent_Large_value_payments,18,30743.6,5,4,5,1,2557.966667,14.76,401.53,20.42494218
5,12,4,41.35399191,253,NM,296.504285,942.2705906,Good,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
3,12,4,37.49865221,254,NM,606.3935648,942.2705906,Good,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
5,13,4,30.31822751,255,No,1299.584468,942.2705906,Standard,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
5,13,4,40.53493432,255,No,220.1060734,1018.668802,Standard,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
4,11,4,31.64492775,255,No,816.9023299,471.8725457,Standard,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
5,11,4,34.02798747,258,No,606.3935648,642.3813108,Standard,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
5,14,4,25.22679887,259,No,1674.337665,942.2705906,Standard,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
2,11,4,39.22051717,260,No,156.3928007,1082.382075,Standard,Good,High_spent_Large_value_payments,21,177150.4,2,6,6,4,14710.53333,1.47,429.86,472.2784577
29,13,7,29.92644153,152,Yes,121.57314,676.7031265,Standard,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
29,14,7,41.04281847,152,NM,297.3472066,414.4336655,Standard,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
29,14,7,33.53355701,154,Yes,297.3472066,307.4248023,Standard,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
29,14,7,34.01034058,155,Yes,147.332202,650.9440645,Good,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
28,14,7,29.24192867,156,Yes,477.9202906,350.3559758,Good,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
29,14,7,33.79501246,157,NM,669.8898104,158.386456,Standard,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
29,15,12,39.7065551,158,Yes,79.45974051,718.8165259,Good,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
27,14,12,38.27844622,158,Yes,447.3622112,370.9140552,Good,Standard,Low_spent_Large_value_payments,26,110264,8,6,19,7,9225.666667,14.6,642.65,364.2904002
16,20,8,36.6154338,85,Yes,239.3017729,216.5773472,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,20,8,34.94970762,86,Yes,46.5822452,369.2968749,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,20,8,29.84952942,87,Yes,137.6555082,288.2236119,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,20,8,27.96667496,88,Yes,212.7184255,223.1606946,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,20,8,36.04695238,89,Yes,151.7952645,274.0838556,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,18,8,33.89757457,90,Yes,74.18108118,361.6980389,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,18,8,28.93670652,91,Yes,152.4140595,283.4650606,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
19,20,8,35.75913887,92,Yes,56.6485166,359.2306035,Standard,Standard,High_spent_Medium_value_payments,14,32128.24,6,4,12,7,2693.353333,10.61,465.04,103.4562133
14,3,1,36.89580297,257,No,1359.394441,0.908145844,Good,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
14,3,1,25.59606601,258,No,1072.889719,287.4128682,Good,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
14,4,1,44.10124847,259,No,205.411665,1114.890922,Good,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
16,3,1,37.29468171,260,NM,121.4080824,1188.894505,Standard,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
14,5,1,41.29413849,261,No,318.5533615,1001.749226,Standard,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
11,0,1,36.67160928,262,No,683.8709535,666.4316339,Standard,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
14,0,1,35.79905867,263,No,297.1291924,1033.173395,Good,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
11,0,1,21.49586225,264,No,1385.081349,1001.749226,Good,Good,Low_spent_Small_value_payments,23,151722.56,5,5,2,2,12352.54667,2.89,218.25,164.9520794
12,11,1,28.73289527,315,NM,441.3438381,235.4282349,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
16,11,1,35.0404506,316,NM,243.3579014,433.4141716,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
8,11,1,36.97242072,317,No,73.31445607,573.4576169,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
12,11,1,26.34933907,317,No,86.08430299,560.68777,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
12,11,1,33.99439238,319,No,93.13362812,563.6384449,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
12,11,1,35.12914398,320,NM,93.13362812,495.5625,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
12,11,1,33.19945268,321,No,64.10651843,582.6655546,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
12,9,1,39.00423496,322,No,146.4301795,510.3418935,Standard,Standard,High_spent_Medium_value_payments,26,62316.63,8,4,7,2,4895.0525,0.94,417.27,82.73317699
47,9,10,35.56911984,116,Yes,152.2541641,209.4025731,Standard,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
47,9,10,36.94904074,117,Yes,14.45150678,317.2052304,Standard,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
47,8,10,35.42993267,118,Yes,80.85126883,300.8054684,Poor,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
49,9,10,28.1088224,119,Yes,103.2071557,278.4495815,Standard,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
47,9,10,24.63317528,120,Yes,47.54862903,294.1081082,Poor,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
47,9,10,26.23504472,120,Yes,67.10128288,304.5554543,Poor,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
43,9,10,26.8758944,122,Yes,123.3979891,238.2587481,Standard,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
47,10,10,25.61167291,123,Yes,80.85126883,283.9897658,Standard,Standard,High_spent_Medium_value_payments,43,19310.62,9,6,34,5,1463.093138,12.87,1306.08,238.490291
1,9,0,29.42768535,218,No,605.6547311,436.1435189,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
5,9,0,36.6038721,219,NM,498.8840842,562.9141658,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
1,9,0,33.5182484,220,No,101.0140736,910.7841764,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
1,9,0,35.79875055,221,No,379.8988637,884.2136583,Standard,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
1,9,0,36.56463004,221,No,217.9098531,803.8883969,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
1,9,0,40.56005902,223,No,441.4676753,610.3305747,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
1,9,0,28.20246793,224,No,213.4895249,808.3087251,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
1,7,0,25.95782485,225,No,379.8988637,671.8993863,Good,Good,High_spent_Medium_value_payments,47,94511.79,5,3,9,0,7717.9825,7.29,1315.6,0
7,18,1,41.18918061,314,Yes,148.3607103,846.8766195,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
7,18,1,36.86495685,315,Yes,187.6973828,897.7089303,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
7,20,1,32.09475286,316,Yes,187.6973828,797.539947,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
8,18,1,30.00696045,317,Yes,598.2463611,426.9909687,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
7,18,5,38.81916502,318,NM,287.4350579,717.802272,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
7,18,5,35.02903695,319,Yes,472.1294437,533.1078861,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
7,18,5,34.02709256,320,Yes,160.2306395,835.0066903,Poor,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
7,18,5,28.33900508,321,NM,129.8319667,855.4053631,Standard,Standard,High_spent_Medium_value_payments,50,96275.84,6,6,19,1,8101.986667,6.94,999.36,64.96133685
16,23,9,31.64836156,37,Yes,113.1803708,327.1006707,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
16,25,9,26.00505418,38,NM,150.1177375,391.7191049,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
16,23,9,26.38603801,39,Yes,113.1803708,195.9407533,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
20,25,13,39.31417541,40,Yes,218.8882329,352.9486096,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
19,23,13,41.4513038,41,Yes,76.24300407,465.5938384,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
12,23,13,35.29294862,42,Yes,417.6121083,154.2247342,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
16,22,13,41.10981719,42,Yes,39.52354957,492.3132929,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
18,24,13,32.71172172,44,Yes,63.2418493,478.5949932,Standard,Bad,High_spent_Medium_value_payments,36,57219.92,8,6,33,6,4511.326667,19.25,4935.76,159.2958242
27,8,7,25.86304545,158,Yes,512.9191895,314.5768861,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
30,8,7,31.09206148,159,Yes,653.1526743,174.3434014,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
27,6,7,30.68590475,159,Yes,133.6741155,663.8219601,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
23,8,7,31.05761873,161,Yes,496.1273305,331.3687451,Standard,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
27,8,7,28.02563436,162,Yes,193.355651,604.1404247,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
31,8,7,36.04651025,163,Yes,613.7810167,213.715059,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
25,10,8,27.98424203,163,Yes,451.7446761,385.7513995,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
27,8,8,31.90599197,165,Yes,565.2692953,262.2267803,Poor,Standard,Low_spent_Medium_value_payments,30,80591.2,4,4,32,2,6453.933333,9.62,2024.84,97.89725769
11,3,0,34.83859367,187,No,137.1585196,493.3689687,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
6,3,0,36.1086868,188,No,131.5162914,479.0111969,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
6,3,0,25.86800318,189,No,200.9198619,390.5967034,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
6,3,0,33.50086296,190,No,562.4491165,98.07837174,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
6,2,0,23.62059845,191,No,200.9198619,263.7883286,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
6,3,0,27.38044179,192,No,470.7278529,169.7996354,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
10,4,0,25.46894354,193,No,229.9307849,390.5967034,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
6,3,0,33.73402364,194,No,171.9089389,448.6185493,Standard,Good,Low_spent_Small_value_payments,30,73434.92,1,5,5,4,5849.576667,11.93,192.45,214.4301784
59,21,6,38.33959106,53,NM,163.5861726,3.512807587,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
57,21,6,30.54932501,54,Yes,207.691648,225.5853114,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
57,21,6,31.68540978,55,Yes,231.3024053,211.9745541,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
58,21,6,29.98530902,56,Yes,82.4879027,340.7890567,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
56,18,6,39.40657473,57,Yes,169.8803677,253.3965917,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
57,21,6,34.91951337,57,Yes,163.5861726,259.6907868,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
57,22,6,33.75179935,59,Yes,75.21324358,338.0637158,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
57,21,6,28.26870269,60,NM,96.70205299,326.5749064,Poor,Bad,High_spent_Medium_value_payments,21,53916.84,8,7,28,8,4735.07,2.99,2560.45,300.2300406
44,19,10,36.26215986,224,NM,60.72245822,446.4563437,Poor,Bad,High_spent_Medium_value_payments,35,53071.47,8,5,21,8,4656.6225,8.05,1740.38,208.483448
44,17,10,29.99882275,224,Yes,77.57109206,429.6077099,Poor,Bad,High_spent_Medium_value_payments,35,53071.47,8,5,21,8,4656.6225,8.05,1740.38,208.483448
49,19,10,32.13739225,225,Yes,451.5421441,95.63665782,Poor,Bad,High_spent_Medium_value_payments,35,53071.47,8,5,21,8,4656.6225,8.05,1740.38,208.483448
44,19,10,25.45298988,226,Yes,76.30682513,420.8719768,Standard,Bad,High_spent_Medium_value_payments,35,53071.47,8,5,21,8,4656.6225,8.05,1740.38,208.483448
44,19,10,32.76322061,227,Yes,215.979395,321.199407,Poor,Bad,High_spent_Medium_value_payments,35,53071.47,8,5,21,8,4656.6225,8.05,1740.38,208.483448
42,19,10,37.73826282,228,Yes,182.3194493,334.8593526,Poor,Bad,High_spent_Medium_value_payments,35,53071.47,8,5,21,8,4656.6225,8.05,1740.38,208.483448
